"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Philippines","Market Average","Market Average","eggs","2024-09-01","8.47","8.61","8.33","8.4","PHP"
"","Philippines","Market Average","Market Average","eggs","2024-10-01","8.45","8.58","8.33","8.45","PHP"
"","Philippines","Market Average","Market Average","eggs","2024-11-01","8.47","8.58","8.36","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2024-12-01","8.53","8.64","8.43","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-01-01","8.53","8.63","8.44","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-02-01","8.52","8.61","8.44","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-03-01","8.52","8.61","8.44","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-04-01","8.53","8.61","8.45","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-05-01","8.53","8.6","8.45","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-06-01","8.53","8.6","8.45","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-07-01","8.53","8.6","8.45","8.5","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-08-01","8.53","8.6","8.45","8.59","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-09-01","8.62","8.75","8.54","8.75","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-10-01","8.8","8.94","8.71","8.94","PHP"
"","Philippines","Market Average","Market Average","eggs","2025-11-01","9.01","9.11","8.9","9.01","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-01-01","0.71","0.71","0.69","0.71","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-02-01","0.7","0.71","0.69","0.69","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-03-01","0.69","0.7","0.68","0.69","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-04-01","0.69","0.69","0.68","0.69","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-05-01","0.69","0.7","0.68","0.69","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-06-01","0.7","0.71","0.7","0.71","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-07-01","0.72","0.72","0.71","0.71","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-08-01","0.72","0.72","0.71","0.72","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-09-01","0.73","0.74","0.72","0.73","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-10-01","0.73","0.74","0.72","0.73","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-11-01","0.73","0.74","0.72","0.73","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2007-12-01","0.74","0.75","0.73","0.74","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-01-01","0.74","0.75","0.73","0.75","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-02-01","0.76","0.77","0.72","0.72","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-03-01","0.7","0.71","0.69","0.71","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-04-01","0.71","0.72","0.7","0.72","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-05-01","0.73","0.74","0.72","0.74","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-06-01","0.76","0.77","0.75","0.76","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-07-01","0.77","0.78","0.76","0.76","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-08-01","0.76","0.78","0.75","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-09-01","0.78","0.79","0.77","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-10-01","0.78","0.79","0.77","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-11-01","0.77","0.78","0.76","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2008-12-01","0.78","0.79","0.77","0.77","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-01-01","0.77","0.78","0.76","0.76","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-02-01","0.76","0.77","0.75","0.76","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-03-01","0.76","0.77","0.75","0.75","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-04-01","0.75","0.76","0.74","0.75","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-05-01","0.76","0.77","0.75","0.76","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-06-01","0.77","0.78","0.76","0.77","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-07-01","0.79","0.8","0.78","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-08-01","0.78","0.79","0.77","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-09-01","0.79","0.8","0.78","0.8","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-10-01","0.8","0.84","0.8","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-11-01","0.86","0.87","0.84","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2009-12-01","0.83","0.84","0.82","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-01-01","0.82","0.83","0.81","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-02-01","0.81","0.82","0.78","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-03-01","0.76","0.77","0.75","0.75","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-04-01","0.75","0.76","0.74","0.75","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-05-01","0.76","0.77","0.76","0.77","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-06-01","0.78","0.79","0.78","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-07-01","0.8","0.81","0.79","0.79","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-08-01","0.79","0.8","0.78","0.79","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-09-01","0.8","0.81","0.79","0.79","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-10-01","0.79","0.8","0.78","0.78","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-11-01","0.77","0.79","0.77","0.79","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2010-12-01","0.8","0.82","0.8","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-01-01","0.84","0.85","0.83","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-02-01","0.83","0.84","0.82","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-03-01","0.83","0.84","0.82","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-04-01","0.82","0.83","0.81","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-05-01","0.82","0.83","0.82","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-06-01","0.82","0.83","0.81","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-07-01","0.83","0.84","0.82","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-08-01","0.84","0.85","0.83","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-09-01","0.85","0.86","0.84","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-10-01","0.84","0.86","0.83","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-11-01","0.87","0.88","0.86","0.87","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2011-12-01","0.88","0.88","0.86","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-01-01","0.85","0.86","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-02-01","0.84","0.85","0.81","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-03-01","0.8","0.8","0.79","0.8","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-04-01","0.79","0.81","0.78","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-05-01","0.83","0.84","0.82","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-06-01","0.82","0.83","0.82","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-07-01","0.83","0.84","0.83","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-08-01","0.85","0.86","0.84","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-09-01","0.86","0.87","0.86","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-10-01","0.86","0.87","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-11-01","0.84","0.85","0.83","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2012-12-01","0.82","0.83","0.81","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-01-01","0.82","0.83","0.81","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-02-01","0.82","0.82","0.8","0.8","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-03-01","0.8","0.81","0.79","0.8","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-04-01","0.8","0.81","0.8","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-05-01","0.83","0.84","0.81","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-06-01","0.81","0.82","0.8","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-07-01","0.83","0.84","0.83","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-08-01","0.86","0.87","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-09-01","0.85","0.86","0.84","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-10-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-11-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2013-12-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-01-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-02-01","0.87","0.88","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-03-01","0.84","0.85","0.83","0.84","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-04-01","0.84","0.85","0.83","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-05-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-06-01","0.86","0.87","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-07-01","0.86","0.87","0.85","0.87","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-08-01","0.89","0.9","0.86","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-09-01","0.86","0.87","0.85","0.87","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-10-01","0.87","0.88","0.86","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-11-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2014-12-01","0.86","0.87","0.85","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-01-01","0.86","0.87","0.85","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-02-01","0.85","0.86","0.83","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-03-01","0.82","0.83","0.81","0.81","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-04-01","0.81","0.82","0.8","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-05-01","0.83","0.84","0.82","0.82","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-06-01","0.83","0.84","0.82","0.83","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-07-01","0.85","0.86","0.84","0.85","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-08-01","0.87","0.88","0.86","0.86","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-09-01","0.87","0.88","0.86","0.87","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-10-01","0.88","0.9","0.87","0.9","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-11-01","0.91","0.92","0.9","0.92","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2015-12-01","0.93","0.94","0.92","0.93","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2016-01-01","0.92","0.94","0.91","0.91","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2016-02-01","0.9","0.91","0.89","0.89","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2016-03-01","0.87","0.88","0.86","0.87","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2016-04-01","0.87","0.89","0.86","0.89","PHP"
"","Philippines","Market Average","Market Average","food_price_index","2016-05-01","0.9","0.91","0.89","0.91","PHP"
